@relation features

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute label {arrow,other}

@data
0.493941,5.778948,3.399771,0.588303,26299,10.177286,5.525461,0.581185,other
0.318655,7.8071,2.851378,0.365229,77600,11.259323,6.235802,0.529375,other
0.738011,422.708133,2.753031,0.006513,58674,10.979752,5.838698,0.524516,other
0.793561,176.840598,2.748435,0.015542,60021,11.00245,5.847865,0.755464,other
0.773114,71.277581,2.735399,0.038377,41406,10.631181,5.662315,0.722023,other
0.688761,150.871966,2.762442,0.01831,38055,10.546788,5.629365,0.475935,other
0.685996,514.319111,2.758923,0.005364,34068,10.436114,5.574577,0.48771,other
0.681427,142.097197,2.607008,0.018347,13081,9.478916,5.096921,1.164969,other
0.666787,39.691205,2.662559,0.067082,9180,9.124782,4.923168,0.613491,other
0.625023,103.094216,2.698099,0.026171,18012,9.798793,5.272144,0.505423,other
0.752889,217.226964,2.790931,0.012848,15113,9.623311,5.159286,0.496098,other
0.413561,6.142618,3.097002,0.504183,44660,10.706834,5.853262,0.623155,other
0.75073,77.500566,2.72332,0.035139,29893,10.30538,5.500466,0.535398,other
0.676658,99.951807,2.639267,0.026405,51816,10.855454,5.786219,0.372286,other
0.340676,7.682724,2.963876,0.385785,113967,11.643664,6.399548,0.557191,other
0.42193,7.972587,2.899689,0.363707,90900,11.417515,6.201033,0.557055,other
0.376983,6.057311,3.11586,0.514397,95060,11.462264,6.267213,0.461774,other
0.692384,47.420602,2.592268,0.054665,71199,11.173234,5.941893,0.559544,other
0.445938,6.335593,3.202451,0.50547,339729,12.735904,6.839879,0.598129,other
0.725509,504.187251,2.753385,0.005461,66582,11.10619,5.903264,0.570918,other
0.74988,575.54637,2.752731,0.004783,87210,11.376074,6.035873,0.533092,other
0.697021,3.445217,2.745335,0.796854,1548,7.344719,4.026785,1.039245,other
0.376576,5.919963,3.082644,0.52072,195434,12.182978,6.628004,0.701861,other
0.37664,6.127547,2.949125,0.48129,113632,11.64072,6.356806,0.58577,other
0.411456,6.04797,3.064555,0.506708,106920,11.579836,6.291708,0.43904,other
0.415563,6.43175,3.223942,0.501254,214984,12.278319,6.637171,0.661226,other
0.568705,35.561738,2.580434,0.072562,68343,11.132294,5.961224,0.450204,other
0.391925,6.563929,2.956013,0.450342,101680,11.529586,6.285429,0.758701,other
0.64585,54.269888,2.554346,0.047067,55760,10.928812,5.830712,0.613093,other
0.631079,49.55748,2.579685,0.052054,59774,10.998326,5.869939,0.531209,other
0.311801,5.178824,3.029586,0.584995,169884,12.042871,6.636969,0.56155,other
0.607953,627.722457,2.65591,0.004231,104760,11.559427,6.158458,0.581979,other
0.607802,48.595729,2.585827,0.053211,94208,11.45326,6.105431,0.539284,other
0.708626,44.911144,2.706097,0.060254,88872,11.394952,6.049967,0.470623,other
0.738779,39.927248,2.61397,0.065468,60630,11.012545,5.855023,0.568991,other
0.399559,215.547198,2.481038,0.01151,78442,11.270115,6.148151,0.392155,other
0.430327,1047.209952,2.60037,0.002483,61488,11.026597,5.998231,0.411593,other
0.546204,111.056971,2.654696,0.023904,87780,11.382589,6.097407,0.445539,other
0.628796,134.597855,2.229995,0.016568,22528,10.022514,5.382767,1.069624,other
0.468796,48.840494,2.40587,0.04926,48670,10.792818,5.850735,1.383636,other
0.881872,57.459574,2.609105,0.045408,238,5.472271,3.092074,0.997596,other
0.942,14.493153,2.38266,0.164399,88,4.477337,2.610178,0.917523,other
0.694738,24.236712,2.194289,0.090536,120,4.787492,2.748584,0.626971,other
0.806156,55.527511,2.504617,0.045106,83485,11.332422,6.013216,0.732767,other
0.750929,241.434052,2.608653,0.010805,111090,11.618096,6.156811,0.597151,other
0.715092,167.786943,2.668348,0.015903,80256,11.292977,5.998021,0.458849,other
0.720116,110.310525,2.744061,0.024876,42460,10.656318,5.679006,0.31402,other
0.704494,227.417796,2.739775,0.012047,34000,10.434116,5.570206,0.982693,other
0.665768,187.875211,2.698687,0.014364,37668,10.536566,5.629307,0.386968,other
0.797804,68.114811,2.725146,0.040008,40596,10.611425,5.65244,0.39861,other
0.754639,93.663859,2.736993,0.029221,37989,10.545052,5.620046,0.614146,other
0.654894,202.827035,2.703043,0.013327,100636,11.519265,6.123435,0.436168,other
0.790661,65.894298,2.624073,0.039822,144396,11.880315,6.286759,0.490851,other
0.625061,40.526076,2.669835,0.065879,134041,11.805901,6.275685,0.460559,other
0.745419,129.990852,2.772654,0.02133,97500,11.487608,6.091977,0.472776,other
0.668982,30.445146,2.551581,0.083809,43290,10.675677,5.698089,0.664039,other
0.688464,76.166179,2.736263,0.035925,171832,12.054273,6.383166,0.649663,other
0.652847,412.254464,2.724254,0.006608,22100,10.003333,5.36602,0.492906,other
0.766532,97.574832,2.654705,0.027207,17550,9.772809,5.233334,0.489722,other
0.600197,166.120805,2.589916,0.015591,162992,12.001456,6.382415,0.687214,other
0.606182,219.564417,2.686411,0.012235,165771,12.018363,6.388585,0.699094,other
0.565516,260.617434,2.57661,0.009887,115717,11.658903,6.226017,0.961892,other
0.634327,334.617172,2.745671,0.008205,141797,11.862152,6.300828,0.750519,other
0.804553,365.51288,2.800351,0.007661,17024,9.742379,5.21813,0.666166,other
0.829546,67.076005,2.77075,0.041308,15470,9.646658,5.171854,0.653381,other
0.76548,135.831344,2.758842,0.020311,15744,9.664215,5.179078,0.542482,other
0.785398,97.313658,2.698995,0.027735,16900,9.735069,5.214108,0.6566,other
0.816778,45.833656,2.630799,0.057399,12420,9.427063,5.061091,0.465586,other
0.742414,59.53794,2.7136,0.045578,8633,9.063347,4.880097,0.683733,other
0.644425,38.143383,2.696309,0.070689,22490,10.020826,5.377129,0.437589,other
0.785398,67.086373,2.748675,0.040972,7744,8.954674,4.82391,0.61978,other
0.79555,82.806068,2.74011,0.033091,38805,10.566304,5.629829,0.482134,other
0.83407,149.9435,2.714048,0.0181,30378,10.321474,5.509683,0.534239,other
0.770294,84.851327,2.760642,0.032535,27384,10.217714,5.455659,0.46321,other
0.782395,208.91434,2.805673,0.01343,27722,10.229982,5.461573,0.557196,other
0.781567,503.749528,2.729518,0.005418,17030,9.742732,5.217954,0.55363,other
0.793528,161.713041,2.788893,0.017246,15128,9.624303,5.158791,0.539638,other
0.803711,121.952036,2.604312,0.021355,18626,9.832314,5.263066,0.495054,other
0.781477,65.52491,2.767527,0.042236,16256,9.696217,5.194698,0.532248,other
0.817134,221.414253,2.777067,0.012542,15860,9.671555,5.183359,0.569465,other
0.7892,125.947342,2.792348,0.022171,17292,9.757999,5.225588,0.471259,other
0.820956,166.999826,2.798705,0.016759,15982,9.679218,5.187448,0.553258,other
0.805316,496.484519,2.796796,0.005633,15744,9.664215,5.179078,0.55196,other
0.739787,211.236959,2.76886,0.013108,14490,9.581214,5.139264,0.517033,other
0.704237,0,2.782688,0,10848,9.291736,4.999058,0.528376,other
0.717101,187.193797,2.720535,0.014533,23452,10.062711,5.382608,0.670278,other
0.66463,336.276074,2.562264,0.00762,41811,10.640915,5.68176,0.72213,other
0.598682,761.4627,2.665375,0.0035,37996,10.545236,5.654896,0.395374,other
0.855243,234.088588,2.718058,0.011611,14690,9.594922,5.148929,0.548005,other
0.692144,157.645897,2.714296,0.017218,43092,10.671093,5.690867,0.476615,other
0.801071,302.741938,2.683945,0.008865,25434,10.143842,5.41874,0.406045,other
0.332059,693.289838,2.458621,0.003546,49010,10.79978,5.988421,0.500943,other
0.813169,3.152315,2.333144,0.740137,1295,7.166266,3.930478,1.087026,other
0.798498,199.862052,2.759673,0.013808,13108,9.480978,5.087234,0.664272,other
0.785398,82.254733,2.627531,0.031944,19600,9.883285,5.288216,0.635896,other
0.72582,93.435675,2.618102,0.02802,20234,9.91512,5.307691,0.52326,other
0.774329,237.199334,2.767691,0.011668,18358,9.817821,5.255607,0.578353,other
0.733973,188.634241,2.770366,0.014686,18447,9.822657,5.260551,0.522652,other
0.804407,121.190299,2.764298,0.02281,17286,9.757652,5.225761,0.689373,other
0.72477,101.805224,2.79282,0.027433,24402,10.10242,5.401469,0.515299,other
0.657134,203.778714,2.671208,0.013108,70366,11.161465,5.943942,0.454381,other
0.686891,73.87962,2.664175,0.036061,88232,11.387725,6.050203,0.524146,other
0.312769,64.32715,2.437262,0.037889,209040,12.250281,6.73933,0.486728,other
0.777765,173.98726,2.656217,0.015267,17160,9.750336,5.2218,0.457809,other
0.770906,35.052472,2.590065,0.073891,19040,9.854297,5.273932,0.403425,other
0.677538,26.882467,2.588685,0.096296,97440,11.486992,6.101795,0.641029,other
0.702879,93.427401,2.721388,0.029128,39528,10.584765,5.645796,0.537156,other
0.742603,66.797314,2.782569,0.041657,39330,10.579743,5.638279,0.559784,other
0.810085,198.482634,2.738799,0.013799,26228,10.174583,5.434475,0.611133,other
0.770109,214.92025,2.788143,0.012973,26726,10.193392,5.443503,0.562538,other
0.789497,421.521717,2.73147,0.00648,59535,10.99432,5.84375,0.620335,other
0.286051,295.130864,2.449294,0.008299,98260,11.495372,6.401057,0.450411,other
0.45243,157.112225,2.517666,0.016025,30622,10.329474,5.631494,0.505513,other
0.534291,32.165119,2.46266,0.076563,49419,10.80809,5.816517,0.533767,other
0.586085,147.858727,2.606275,0.017627,38560,10.559971,5.667384,0.571069,other
0.699075,97.381948,2.638578,0.027095,42940,10.667559,5.687842,0.590537,other
0.776517,152.140917,2.702219,0.017761,79236,11.280186,5.986745,0.672837,other
1.035841,20.016764,2.629664,0.131373,432,6.068426,3.446321,0.685942,other
0.356912,152.899144,2.451793,0.016035,332288,12.713757,6.915219,0.469732,other
0.753788,36.302524,2.559493,0.070505,63945,11.065779,5.880463,0.382023,other
0.319704,163.877987,2.356537,0.01438,349180,12.763343,6.986398,0.477403,other
0.723846,238.172895,2.755755,0.01157,63012,11.05108,5.875912,0.562132,other
0.723972,273.250824,2.778383,0.010168,47998,10.778915,5.739814,0.531577,other
0.341039,242.789632,2.38838,0.009837,81430,11.307499,6.231018,0.427317,other
0.785398,10.78692,2.729194,0.25301,289,5.666427,3.179787,0.547509,other
0.851966,29.235082,3.074823,0.105176,224,5.411646,3.056841,0.599326,other
0.793897,644.14802,2.580538,0.004006,31150,10.34657,5.519931,0.936217,other
0.711641,384.205053,2.669314,0.006948,10246,9.234643,4.969355,0.591689,other
0.727131,194.35646,2.556525,0.013154,14351,9.571575,5.135764,0.765625,other
0.766813,524.715482,2.75811,0.005256,18084,9.802783,5.248311,0.534672,other
0.773726,253.313865,2.787669,0.011005,16510,9.711722,5.202571,0.569106,other
0.7694,341.861166,2.734539,0.007999,15621,9.656371,5.175015,0.51536,other
0.753151,30.668655,2.845477,0.092781,15360,9.639522,5.167375,0.529127,other
0.713105,125.908288,2.581569,0.020504,104748,11.559313,6.131475,0.507358,other
0.752352,0,2.772976,0,14625,9.590488,5.14291,0.563277,other
0.722489,78.128239,2.74574,0.035144,16065,9.684398,5.192741,0.49562,other
0.662892,126.518502,2.71922,0.021493,27302,10.214715,5.469092,0.411931,other
0.644266,55.084225,2.73946,0.049732,32813,10.39858,5.566052,0.533439,other
0.608325,15.210165,2.69601,0.177251,34944,10.461502,5.609358,1.354918,other
0.668907,42.21939,2.685868,0.063617,34860,10.459095,5.589816,0.536969,other
0.689398,116.049022,2.722707,0.023462,72224,11.187528,5.949611,0.84457,other
0.7408,6.449713,3.288375,0.509848,91324,11.422169,6.05965,0.566013,other
0.603143,5.612262,3.145874,0.560536,82933,11.325788,6.043447,0.455127,other
0.79654,6.786747,3.436914,0.506416,128865,11.766521,6.229958,0.50678,other
0.789525,182.287322,2.70052,0.014815,132130,11.791542,6.242361,0.787025,other
0.351318,178.626447,2.468072,0.013817,176022,12.078364,6.604055,0.873106,other
1.138389,4.419944,2.478179,0.560681,702,6.553933,3.760117,0.837366,other
0.671053,27.925809,2.756338,0.098702,31442,10.3559,5.537714,0.448595,other
0.681298,14.400836,2.568073,0.178328,71040,11.170998,5.942989,0.387969,other
0.642757,129.987718,2.737607,0.021061,34615,10.452042,5.593224,0.428536,other
0.490914,47.900192,2.547495,0.053183,100688,11.519782,6.198718,0.559807,other
0.722273,406.148365,2.627808,0.00647,94792,11.45944,6.080289,0.458924,other
0.752655,703.314299,2.708814,0.003851,67268,11.11644,5.905866,0.435419,other
0.696048,438.693365,2.697316,0.006149,169200,12.038837,6.374018,0.534428,other
0.416616,262.537988,2.536244,0.00966,178435,12.09198,6.543043,0.361433,other
0.720199,167.223192,2.564453,0.015336,21080,9.95608,5.328877,0.641356,other
0.615917,80.809638,2.710701,0.033544,33945,10.432497,5.592113,0.564813,other
0.781446,249.205456,2.785984,0.011179,16002,9.680469,5.186824,0.490685,other
0.805638,485.75874,2.780672,0.005724,15246,9.632072,5.16302,0.496267,other
0.767108,184.180513,2.862753,0.015543,26887,10.199398,5.446607,0.561568,other
0.644519,62.685058,2.726991,0.043503,18526,9.82693,5.280154,0.631331,other
0.737815,244.136304,2.824736,0.01157,18590,9.830379,5.264031,0.795498,other
0.715603,37.476976,2.727227,0.072771,26928,10.200922,5.451922,0.469483,other
0.84134,34.076224,2.742922,0.080494,35046,10.464417,5.581918,0.42662,other
0.398522,167.876743,2.544756,0.015158,38912,10.569058,5.798633,0.454287,other
0.624023,483.287417,2.614696,0.00541,16200,9.692767,5.219464,0.858073,other
0.646369,555.396511,2.654848,0.00478,21042,9.954276,5.343295,0.430339,other
0.686691,717.078934,2.771217,0.003865,65656,11.092184,5.902473,0.684301,other
0.659748,226.424353,2.64373,0.011676,35524,10.477964,5.601513,0.684454,other
0.683951,108.883692,2.751972,0.025274,27600,10.225571,5.469722,0.592405,other
0.316431,135.358889,2.452177,0.018116,104525,11.557182,6.387749,0.596689,other
0.258694,194.111188,2.33762,0.012043,34105,10.437199,5.917164,0.435489,other
0.604991,69.478563,2.506612,0.036077,24440,10.103976,5.43184,0.547926,other
0.644199,127.321112,2.704134,0.021239,39388,10.581216,5.65739,0.505137,other
0.658002,108.82736,2.679317,0.02462,48694,10.793311,5.759638,0.545978,other
0.675708,208.1349,2.657116,0.012766,50904,10.837697,5.777552,0.612651,other
0.370241,352.547527,2.505628,0.007107,53424,10.886015,5.986367,0.437442,other
0.735511,437.760203,2.646146,0.006045,122544,11.716225,6.207179,0.536362,other
0.588003,15.638491,2.645067,0.169138,726,6.58755,3.68037,0.729571,other
0.865473,241.533383,2.67923,0.011093,104300,11.555027,6.130527,0.511332,other
0.618144,22.605147,2.490173,0.11016,1440,7.272398,4.011284,0.820347,other
0.8239,866.559234,2.668465,0.003079,105144,11.563086,6.129601,0.675291,other
0.793463,482.62575,2.752071,0.005702,15375,9.640498,5.166888,0.535237,other
0.765158,237.612262,2.72037,0.011449,15246,9.632072,5.16302,0.593481,other
0.605027,151.891287,2.77959,0.0183,27939,10.237779,5.498728,0.483459,other
0.75492,643.387072,2.772757,0.00431,26871,10.198803,5.446905,0.533884,other
0.683886,188.950687,2.636684,0.013954,206230,12.236747,6.475323,0.408321,other
0.353149,775.813555,2.484426,0.003202,31644,10.362304,5.74387,0.448387,other
0.729006,115.282288,2.706197,0.023475,15327,9.637371,5.168446,0.774814,other
0.721512,410.935515,2.761597,0.00672,21962,9.997069,5.349201,0.563975,other
0.672425,744.786715,2.761407,0.003708,35448,10.475822,5.597358,0.503172,other
0.611497,500.540853,2.664818,0.005324,132675,11.795658,6.275274,0.717522,other
0.681515,415.908557,2.716553,0.006532,114680,11.649901,6.182394,0.487926,other
0.789513,474.645271,2.762321,0.00582,14762,9.599812,5.146496,0.545987,other
0.785398,242.775124,2.791349,0.011498,15129,9.624369,5.158758,0.60428,other
0.356138,183.851782,2.485164,0.013517,23250,10.05406,5.586266,0.530706,other
0.698923,310.273715,2.668826,0.008602,166430,12.02233,6.365254,0.45344,other
0.626856,186.604035,2.757429,0.014777,115311,11.655388,6.199836,0.425371,other
0.666481,13.775324,2.889099,0.20973,146109,11.892108,6.306904,0.726193,other
0.661942,771.188635,2.633393,0.003415,41580,10.635375,5.67966,0.918932,other
0.624635,0,2.647005,0,133300,11.800358,6.273055,0.50975,other
0.613638,170.93604,2.717313,0.015897,9315,9.139381,4.946365,0.583767,other
0.309846,182.724542,2.431878,0.013309,81972,11.314133,6.275327,0.682713,other
0.756209,169.174867,2.618403,0.015477,18753,9.839109,5.266981,0.595485,other
0.766243,65.589881,2.775215,0.042312,17024,9.742379,5.21813,0.551709,other
0.812212,95.910688,2.648939,0.027619,17018,9.742027,5.218306,0.587446,other
0.965252,7.588854,2.399806,0.316228,117,4.762174,2.76073,0.668305,other
0.704182,479.58037,2.779067,0.005795,29388,10.288342,5.49737,0.829243,other
0.626554,196.792602,2.750102,0.013975,41347,10.629755,5.687119,0.754874,other
0.278024,263.257211,2.358567,0.008959,65760,11.093767,6.212943,0.425852,other
0.67422,273.230434,2.736488,0.010015,43758,10.68643,5.702252,0.624363,other
0.328157,963.061172,2.508359,0.002605,89950,11.407009,6.297062,0.531739,other
0.789382,346.301538,2.759353,0.007968,15750,9.664596,5.178887,0.571658,other
0.789447,487.326046,2.790192,0.005726,15252,9.632466,5.162823,0.58941,other
0.67253,65.008731,2.68345,0.041278,38896,10.568647,5.643746,0.655973,other
0.785398,225.705782,2.788064,0.012353,16384,9.704061,5.198604,0.602801,other
0.638465,112.733017,2.694961,0.023906,61131,11.020774,5.878868,0.582256,other
0.765321,485.999686,2.759714,0.005678,15494,9.648208,5.171081,0.550507,other
0.703166,223.47875,2.736402,0.012245,32899,10.401198,5.553965,0.587694,other
0.711249,20.132414,2.759399,0.137062,30456,10.324038,5.514111,0.71982,other
0.762675,172.93571,2.778465,0.016066,17415,9.765087,5.229634,0.7096,other
0.774246,241.023616,2.83322,0.011755,18088,9.803004,5.2482,0.659923,other
0.765321,155.891967,2.799315,0.017957,15494,9.648208,5.171081,0.506665,other
0.789414,491.478134,2.791363,0.00568,15500,9.648595,5.170887,0.559084,other
0.804851,494.77801,2.722138,0.005502,16506,9.711479,5.202692,0.566169,other
0.781414,117.932551,2.739656,0.023231,15750,9.664596,5.178887,0.622409,other
0.773351,80.631969,2.747531,0.034075,15498,9.648466,5.170952,0.457644,other
0.777202,243.862419,2.826737,0.011592,14883,9.607975,5.150628,0.587754,other
0.769006,343.457828,2.81485,0.008196,14880,9.607773,5.150729,0.59535,other
0.791112,23.66468,2.925354,0.123617,7656,8.943245,4.818229,0.79757,other
0.658929,37.829061,2.579171,0.06818,20828,9.944054,5.334768,0.481237,other
1.252709,17.043992,2.826719,0.165848,2214,7.702556,4.458186,1.147659,other
0.673595,101.230586,2.626594,0.025947,36210,10.497091,5.607724,0.634788,other
0.788858,184.549146,2.709242,0.01468,20880,9.946547,5.319859,0.473999,other
0.819605,62.47388,2.706826,0.043327,17272,9.756842,5.226166,0.438369,other
0.743597,46.685659,2.618644,0.056091,17262,9.756263,5.226454,0.647436,other
0.763343,522.432631,2.715631,0.005198,18487,9.824823,5.259472,0.580425,other
0.700496,317.574409,2.66128,0.00838,35088,10.465614,5.586624,0.516526,other
0.71465,63.773351,2.692236,0.042216,36108,10.49427,5.598731,0.54174,other
0.627358,352.469027,2.438364,0.006918,79440,11.282757,6.013356,1.308872,other
0.776753,452.722285,2.609253,0.005763,30100,10.31228,5.502789,0.561165,other
0.721546,50.745796,2.723006,0.05366,38064,10.547024,5.624174,0.529814,other
0.73716,178.23053,2.604443,0.014613,20976,9.951134,5.324471,0.573323,other
0.674741,31.168094,2.632072,0.084448,23120,10.048453,5.383147,0.598993,other
0.797642,479.022119,2.764852,0.005772,15004,9.616072,5.15476,0.521674,other
0.535706,330.836261,2.598073,0.007853,28470,10.256606,5.540001,0.511153,other
1.107149,1.01251,1.01251,1,392,5.971262,3.443776,0.814942,other
0.904827,1.070247,1.070247,1,154,5.036953,2.879451,1.050942,other
0.999459,1.070991,1.044071,0.974865,504,6.222576,3.505156,0.754986,other
0.93577,1.016224,1.016224,1,266,5.583496,3.161283,1.201141,other
1.075245,1.050325,1.028425,0.97915,740,6.60665,3.739085,1.690708,other
0.486899,1.028259,1.028259,1,153,5.030438,2.956752,0.778308,other
0.694738,1.00602,1.00602,1,1080,6.984716,3.847196,0.658095,other
1.107149,1.087346,1.054022,0.969353,338,5.823046,3.369668,1.131938,other
0.876058,1.00574,1.00574,1,480,6.173786,3.441731,0.893594,other
0.901157,1.01677,1.01677,1,456,6.122493,3.421342,0.779772,other
0.785398,1.113701,1.064282,0.955627,121,4.795791,2.744469,0.647905,other
1.206817,1.096323,1.050877,0.958547,168,5.123964,3.112279,1.125227,other
0.916714,1.021215,1.021215,1,690,6.536692,3.632365,0.89876,other
0.669639,1.011231,1.011231,1,456,6.122493,3.421342,0.616263,other
1.024007,1.082756,1.062403,0.981203,322,5.774552,3.293086,1.426097,other
0.96007,1.000935,1.000935,1,280,5.63479,3.19512,0.684021,other
0.909753,1.011247,1.011247,1,252,5.529429,3.126914,1.158097,other
1.13246,1.031599,1.031599,1,480,6.173786,3.565049,1.266967,other
0.813169,1.07537,1.045096,0.971847,1295,7.166266,3.930478,1.065252,other
0.674741,1.030226,1.030226,1,720,6.579251,3.648546,0.713469,other
0.825377,1.036545,1.036545,1,156,5.049856,2.873102,1.344257,other
0.927295,1.095897,1.052575,0.960469,192,5.257495,2.995732,1.390928,other
1.042722,1.180072,1.107527,0.938525,336,5.817111,3.324492,1.098435,other
1.019141,1.018784,1.018784,1,416,6.030685,3.418666,0.894699,other
0.825377,1.033263,1.033263,1,156,5.049856,2.873102,1.377334,other
1.030377,1.090666,1.050844,0.963488,240,5.480639,3.149475,0.661838,other
0.764993,1.051199,1.029532,0.979388,600,6.39693,3.545455,0.924966,other
0.837981,1.324142,1.324142,1,360,5.886104,3.292396,0.664918,other
0.597177,1.025687,1.025687,1,425,6.052089,3.408915,1.175736,other
1.156289,1.004057,1.004057,1,275,5.616771,3.307363,1.110578,other
1.275355,1.09955,1.055881,0.960284,161,5.081404,3.179787,1.055424,other
1.299849,1.023814,1.016823,0.993172,360,5.886104,3.620683,0.863206,other
1.00748,1.028128,1.028128,1,228,5.429346,3.112279,1.132341,other
1.107149,1.037163,1.037163,1,512,6.238325,3.577308,1.150089,other
0.750929,1.004998,1.004998,1,210,5.347108,3.021316,1.06307,other
0.630401,1.019182,1.019182,1,999,6.906755,3.82437,0.980103,other
1.107149,1.014131,1.014131,1,722,6.582025,3.749158,0.794746,other
0.558599,1.018686,1.018686,1,360,5.886104,3.34293,1.08196,other
0.881872,1.0012,1.0012,1,238,5.472271,3.092074,1.050199,other
0.722979,1.00588,1.00588,1,255,5.541264,3.121112,0.868503,other
0.927295,1.031496,1.031496,1,432,6.068426,3.401197,1.072064,other
1.107149,1.009727,1.009727,1,288,5.66296,3.289626,0.627239,other
0.759088,1.008535,1.008535,1,1443,7.27448,3.984506,0.788274,other
0.768451,1.002557,1.002557,1,870,6.768493,3.731107,1.224908,other
0.841178,1.005355,1.005355,1,9672,9.17699,4.938187,1.099958,other
0.950547,1.001411,1.001411,1,560,6.327937,3.538327,0.788497,other
0.876058,1.004277,1.004277,1,750,6.620073,3.664875,0.761916,other
0.771315,1.006891,1.006891,1,1260,7.138867,3.916205,1.10504,other
0.841942,1.053602,1.03512,0.982458,700,6.55108,3.625318,0.89352,other
0.607802,1.001057,1.001057,1,368,5.908083,3.332842,0.543569,other
1.054101,1.006654,1.006654,1,1100,7.003065,3.924077,0.890719,other
1.205595,1.005062,1.005062,1,442,6.09131,3.594584,1.069602,other
1.165905,1.00668,1.00668,1,336,5.817111,3.416516,0.653338,other
0.967047,1.389704,1.202387,0.865211,580,6.363028,3.561836,0.784271,other
1.019141,1.40566,1.200679,0.854174,104,4.644391,2.725519,1.863889,other
1.165905,1.000187,1.000187,1,189,5.241747,3.128834,0.693338,other
0.902507,1.077371,1.042804,0.967915,1140,7.038784,3.879807,1.463182,other
0.501604,1.044084,1.03021,0.986712,527,6.267201,3.565449,1.040979,other
1.140104,1.100773,1.051885,0.955588,629,6.444131,3.706684,1.112994,other
0.859337,1.02759,1.02759,1,725,6.586172,3.645146,1.031979,other
1.069192,1.018635,1.018635,1,527,6.267201,3.565449,0.780658,other
1.05165,1.016099,1.016099,1,252,5.529429,3.185806,1.031612,other
0.785398,1.002091,1.002091,1,2916,7.977968,4.335558,0.755263,other
0.945311,1.157537,1.084814,0.937175,234,5.455321,3.100255,0.800363,other
0.904827,1.000614,1.000614,1,154,5.036953,2.879451,0.671578,other
1.019141,1.009515,1.009515,1,416,6.030685,3.418666,0.69553,other
0.785398,1.069816,1.069816,1,144,4.969813,2.83148,1.358744,other
1.165905,1.101861,1.057704,0.959925,189,5.241747,3.128834,0.735948,other
1.284745,1.007508,1.007508,1,85,4.442651,2.874696,0.566495,other
1.158386,1.095209,1.095209,1,112,4.718499,2.860156,0.993294,other
0.970746,1.127675,1.075398,0.953642,247,5.509388,3.136439,1.675287,other
0.927295,1.065618,1.040602,0.976524,300,5.703782,3.218876,1.112488,other
0.564569,1.067304,1.036386,0.971032,570,6.345636,3.56983,1.527753,other
0.827041,1.007915,1.007915,1,575,6.35437,3.525495,1.376324,other
0.753151,1.142102,1.142102,1,240,5.480639,3.087934,0.774536,other
1.016489,1.044198,1.044198,1,273,5.609472,3.206729,0.858886,other
0.769526,1.004368,1.004368,1,992,6.899723,3.796687,0.934036,other
0.741947,1.002143,1.002143,1,528,6.269096,3.483012,0.687059,other
0.958894,1.065399,1.0405,0.976629,2280,7.731931,4.243264,0.834229,other
0.553294,1.017285,1.017285,1,714,6.570883,3.687941,1.282027,other
0.785398,1.061176,1.034986,0.97532,400,5.991465,3.342306,1.095545,other
1.039072,1.000354,1.000354,1,170,5.135798,2.98179,0.686321,other
0.682317,1.040046,1.040046,1,208,5.337538,3.026045,1.069329,other
1.019141,1.31057,1.15191,0.878938,416,6.030685,3.418666,0.74106,other
0.533708,1.003238,1.003238,1,286,5.655992,3.240789,0.762979,other
0.682317,1.009686,1.009686,1,832,6.723832,3.719192,0.962796,other
1.107149,1.25102,1.12669,0.900617,288,5.66296,3.289626,1.712735,other
1.076855,1.176547,1.104877,0.939085,364,5.897154,3.385395,1.878859,other
0.836202,1.17346,1.092673,0.931155,868,6.766192,3.732255,1.407697,other
0.463648,1.066089,1.035741,0.971534,392,5.971262,3.443776,1.238584,other
